date,scheme_code,scheme_name,nav
2025-11-25,100003,Nippon India Mutual Fund Equity Fund 4,101.4195
2025-11-26,100003,Nippon India Mutual Fund Equity Fund 4,102.3046
2025-11-27,100003,Nippon India Mutual Fund Equity Fund 4,102.3379
2025-11-28,100003,Nippon India Mutual Fund Equity Fund 4,102.8002
2025-12-01,100003,Nippon India Mutual Fund Equity Fund 4,102.6259
2025-12-02,100003,Nippon India Mutual Fund Equity Fund 4,101.9003
2025-12-03,100003,Nippon India Mutual Fund Equity Fund 4,101.8781
2025-12-04,100003,Nippon India Mutual Fund Equity Fund 4,102.1888
2025-12-05,100003,Nippon India Mutual Fund Equity Fund 4,101.7553
2025-12-08,100003,Nippon India Mutual Fund Equity Fund 4,101.6467
2025-12-09,100003,Nippon India Mutual Fund Equity Fund 4,100.9974
2025-12-10,100003,Nippon India Mutual Fund Equity Fund 4,101.9241
2025-12-11,100003,Nippon India Mutual Fund Equity Fund 4,101.77
2025-12-12,100003,Nippon India Mutual Fund Equity Fund 4,102.9603
2025-12-15,100003,Nippon India Mutual Fund Equity Fund 4,104.2237
2025-12-16,100003,Nippon India Mutual Fund Equity Fund 4,104.2343
2025-12-17,100003,Nippon India Mutual Fund Equity Fund 4,103.5142
2025-12-18,100003,Nippon India Mutual Fund Equity Fund 4,101.9559
2025-12-19,100003,Nippon India Mutual Fund Equity Fund 4,100.8942
2025-12-22,100003,Nippon India Mutual Fund Equity Fund 4,99.9185
2025-12-23,100003,Nippon India Mutual Fund Equity Fund 4,101.031
2025-12-24,100003,Nippon India Mutual Fund Equity Fund 4,101.1916
2025-12-25,100003,Nippon India Mutual Fund Equity Fund 4,101.5619
2025-12-26,100003,Nippon India Mutual Fund Equity Fund 4,99.9298
2025-12-29,100003,Nippon India Mutual Fund Equity Fund 4,99.0962
2025-12-30,100003,Nippon India Mutual Fund Equity Fund 4,99.8315
2025-12-31,100003,Nippon India Mutual Fund Equity Fund 4,100.1192
2026-01-01,100003,Nippon India Mutual Fund Equity Fund 4,100.0741
2026-01-02,100003,Nippon India Mutual Fund Equity Fund 4,100.4778
2026-01-05,100003,Nippon India Mutual Fund Equity Fund 4,101.561
2026-01-06,100003,Nippon India Mutual Fund Equity Fund 4,101.468
2026-01-07,100003,Nippon India Mutual Fund Equity Fund 4,101.5606
2026-01-08,100003,Nippon India Mutual Fund Equity Fund 4,101.7322
2026-01-09,100003,Nippon India Mutual Fund Equity Fund 4,103.3136
2026-01-12,100003,Nippon India Mutual Fund Equity Fund 4,101.9966
2026-01-13,100003,Nippon India Mutual Fund Equity Fund 4,102.4841
2026-01-14,100003,Nippon India Mutual Fund Equity Fund 4,102.4588
2026-01-15,100003,Nippon India Mutual Fund Equity Fund 4,102.8734
2026-01-16,100003,Nippon India Mutual Fund Equity Fund 4,102.4964
2026-01-19,100003,Nippon India Mutual Fund Equity Fund 4,102.5136
2026-01-20,100003,Nippon India Mutual Fund Equity Fund 4,103.0218
2026-01-21,100003,Nippon India Mutual Fund Equity Fund 4,105.0911
2026-01-22,100003,Nippon India Mutual Fund Equity Fund 4,105.676
2026-01-23,100003,Nippon India Mutual Fund Equity Fund 4,105.1618
2026-01-26,100003,Nippon India Mutual Fund Equity Fund 4,104.9312
2026-01-27,100003,Nippon India Mutual Fund Equity Fund 4,104.6814
2026-01-28,100003,Nippon India Mutual Fund Equity Fund 4,103.5472
2026-01-29,100003,Nippon India Mutual Fund Equity Fund 4,103.3812
2026-01-30,100003,Nippon India Mutual Fund Equity Fund 4,103.9076
2026-02-02,100003,Nippon India Mutual Fund Equity Fund 4,103.1231
2026-02-03,100003,Nippon India Mutual Fund Equity Fund 4,103.8533
2026-02-04,100003,Nippon India Mutual Fund Equity Fund 4,104.2218
2026-02-05,100003,Nippon India Mutual Fund Equity Fund 4,103.7894
2026-02-06,100003,Nippon India Mutual Fund Equity Fund 4,103.7463
2026-02-09,100003,Nippon India Mutual Fund Equity Fund 4,104.8403
2026-02-10,100003,Nippon India Mutual Fund Equity Fund 4,105.3747
2026-02-11,100003,Nippon India Mutual Fund Equity Fund 4,105.4307
2026-02-12,100003,Nippon India Mutual Fund Equity Fund 4,105.323
2026-02-13,100003,Nippon India Mutual Fund Equity Fund 4,105.424
2026-02-16,100003,Nippon India Mutual Fund Equity Fund 4,105.1343
2026-02-17,100003,Nippon India Mutual Fund Equity Fund 4,103.7905
2026-02-18,100003,Nippon India Mutual Fund Equity Fund 4,105.1751
2026-02-19,100003,Nippon India Mutual Fund Equity Fund 4,105.3281
2026-02-20,100003,Nippon India Mutual Fund Equity Fund 4,105.6424
2026-02-23,100003,Nippon India Mutual Fund Equity Fund 4,105.6542
2026-02-24,100003,Nippon India Mutual Fund Equity Fund 4,105.2152
2026-02-25,100003,Nippon India Mutual Fund Equity Fund 4,105.1421
2026-02-26,100003,Nippon India Mutual Fund Equity Fund 4,104.1328
2026-02-27,100003,Nippon India Mutual Fund Equity Fund 4,105.6761
2026-03-02,100003,Nippon India Mutual Fund Equity Fund 4,104.9046
2026-03-03,100003,Nippon India Mutual Fund Equity Fund 4,104.2726
2026-03-04,100003,Nippon India Mutual Fund Equity Fund 4,104.0331
2026-03-05,100003,Nippon India Mutual Fund Equity Fund 4,104.9268
2026-03-06,100003,Nippon India Mutual Fund Equity Fund 4,104.9863
2026-03-09,100003,Nippon India Mutual Fund Equity Fund 4,104.2188
2026-03-10,100003,Nippon India Mutual Fund Equity Fund 4,105.0919
2026-03-11,100003,Nippon India Mutual Fund Equity Fund 4,105.6259
2026-03-12,100003,Nippon India Mutual Fund Equity Fund 4,106.0345
2026-03-13,100003,Nippon India Mutual Fund Equity Fund 4,106.563
2026-03-16,100003,Nippon India Mutual Fund Equity Fund 4,108.2211
2026-03-17,100003,Nippon India Mutual Fund Equity Fund 4,109.7623
2026-03-18,100003,Nippon India Mutual Fund Equity Fund 4,109.3397
2026-03-19,100003,Nippon India Mutual Fund Equity Fund 4,110.5103
2026-03-20,100003,Nippon India Mutual Fund Equity Fund 4,110.8296
2026-03-23,100003,Nippon India Mutual Fund Equity Fund 4,111.2309
2026-03-24,100003,Nippon India Mutual Fund Equity Fund 4,110.0981
2026-03-25,100003,Nippon India Mutual Fund Equity Fund 4,110.0323
2026-03-26,100003,Nippon India Mutual Fund Equity Fund 4,109.5213
2026-03-27,100003,Nippon India Mutual Fund Equity Fund 4,110.1448
2026-03-30,100003,Nippon India Mutual Fund Equity Fund 4,110.9404
2026-03-31,100003,Nippon India Mutual Fund Equity Fund 4,109.5434
2026-04-01,100003,Nippon India Mutual Fund Equity Fund 4,109.5804
2026-04-02,100003,Nippon India Mutual Fund Equity Fund 4,110.407
2026-04-03,100003,Nippon India Mutual Fund Equity Fund 4,110.3297
2026-04-06,100003,Nippon India Mutual Fund Equity Fund 4,110.889
2026-04-07,100003,Nippon India Mutual Fund Equity Fund 4,111.1871
2026-04-08,100003,Nippon India Mutual Fund Equity Fund 4,111.4793
2026-04-09,100003,Nippon India Mutual Fund Equity Fund 4,111.3419
2026-04-10,100003,Nippon India Mutual Fund Equity Fund 4,110.5416
2026-04-13,100003,Nippon India Mutual Fund Equity Fund 4,109.8133
2026-04-14,100003,Nippon India Mutual Fund Equity Fund 4,110.3563
2026-04-15,100003,Nippon India Mutual Fund Equity Fund 4,110.4223
2026-04-16,100003,Nippon India Mutual Fund Equity Fund 4,110.3786
2026-04-17,100003,Nippon India Mutual Fund Equity Fund 4,110.1364
2026-04-20,100003,Nippon India Mutual Fund Equity Fund 4,109.9771
2026-04-21,100003,Nippon India Mutual Fund Equity Fund 4,110.7548
2026-04-22,100003,Nippon India Mutual Fund Equity Fund 4,110.5736
2026-04-23,100003,Nippon India Mutual Fund Equity Fund 4,109.6922
2026-04-24,100003,Nippon India Mutual Fund Equity Fund 4,110.2582
2026-04-27,100003,Nippon India Mutual Fund Equity Fund 4,110.1685
2026-04-28,100003,Nippon India Mutual Fund Equity Fund 4,110.2427
2026-04-29,100003,Nippon India Mutual Fund Equity Fund 4,111.4116
2026-04-30,100003,Nippon India Mutual Fund Equity Fund 4,111.4502
2026-05-01,100003,Nippon India Mutual Fund Equity Fund 4,111.7063
2026-05-04,100003,Nippon India Mutual Fund Equity Fund 4,110.9299
2026-05-05,100003,Nippon India Mutual Fund Equity Fund 4,110.8292
2026-05-06,100003,Nippon India Mutual Fund Equity Fund 4,111.3076
2026-05-07,100003,Nippon India Mutual Fund Equity Fund 4,110.27
2026-05-08,100003,Nippon India Mutual Fund Equity Fund 4,110.462
2026-05-11,100003,Nippon India Mutual Fund Equity Fund 4,110.5847
2026-05-12,100003,Nippon India Mutual Fund Equity Fund 4,110.6662
2026-05-13,100003,Nippon India Mutual Fund Equity Fund 4,111.4419
2026-05-14,100003,Nippon India Mutual Fund Equity Fund 4,111.7298
2026-05-15,100003,Nippon India Mutual Fund Equity Fund 4,112.8233
2026-05-18,100003,Nippon India Mutual Fund Equity Fund 4,112.1708
2026-05-19,100003,Nippon India Mutual Fund Equity Fund 4,112.3203
2026-05-20,100003,Nippon India Mutual Fund Equity Fund 4,112.4335
2026-05-21,100003,Nippon India Mutual Fund Equity Fund 4,111.7298
2026-05-22,100003,Nippon India Mutual Fund Equity Fund 4,112.456
2026-05-25,100003,Nippon India Mutual Fund Equity Fund 4,114.1564
2026-05-26,100003,Nippon India Mutual Fund Equity Fund 4,114.1985
2026-05-27,100003,Nippon India Mutual Fund Equity Fund 4,114.6162
2026-05-28,100003,Nippon India Mutual Fund Equity Fund 4,114.7318
2026-05-29,100003,Nippon India Mutual Fund Equity Fund 4,114.2707
2026-06-01,100003,Nippon India Mutual Fund Equity Fund 4,113.0145
2026-06-02,100003,Nippon India Mutual Fund Equity Fund 4,112.5658
2026-06-03,100003,Nippon India Mutual Fund Equity Fund 4,111.6324
2026-06-04,100003,Nippon India Mutual Fund Equity Fund 4,112.8839
2026-06-05,100003,Nippon India Mutual Fund Equity Fund 4,112.8558
2026-06-08,100003,Nippon India Mutual Fund Equity Fund 4,112.6636
2026-06-09,100003,Nippon India Mutual Fund Equity Fund 4,113.3483
2026-06-10,100003,Nippon India Mutual Fund Equity Fund 4,112.6014
2026-06-11,100003,Nippon India Mutual Fund Equity Fund 4,112.111
2026-06-12,100003,Nippon India Mutual Fund Equity Fund 4,112.2125
2026-06-15,100003,Nippon India Mutual Fund Equity Fund 4,112.9931
2026-06-16,100003,Nippon India Mutual Fund Equity Fund 4,113.404
2026-06-17,100003,Nippon India Mutual Fund Equity Fund 4,113.6354
2026-06-18,100003,Nippon India Mutual Fund Equity Fund 4,113.7455
2026-06-19,100003,Nippon India Mutual Fund Equity Fund 4,114.0864
2026-06-22,100003,Nippon India Mutual Fund Equity Fund 4,114.2856
2026-06-23,100003,Nippon India Mutual Fund Equity Fund 4,113.5986
2026-06-24,100003,Nippon India Mutual Fund Equity Fund 4,113.6856
2026-06-25,100003,Nippon India Mutual Fund Equity Fund 4,112.9708
2026-06-26,100003,Nippon India Mutual Fund Equity Fund 4,113.0823
2026-06-29,100003,Nippon India Mutual Fund Equity Fund 4,112.7938
2026-06-30,100003,Nippon India Mutual Fund Equity Fund 4,114.6518
2026-07-01,100003,Nippon India Mutual Fund Equity Fund 4,114.6776
2026-07-02,100003,Nippon India Mutual Fund Equity Fund 4,113.7178
2026-07-03,100003,Nippon India Mutual Fund Equity Fund 4,113.6758
2026-07-06,100003,Nippon India Mutual Fund Equity Fund 4,114.1019
2026-07-07,100003,Nippon India Mutual Fund Equity Fund 4,115.359
2026-07-08,100003,Nippon India Mutual Fund Equity Fund 4,114.9856
2026-07-09,100003,Nippon India Mutual Fund Equity Fund 4,113.8941
2026-07-10,100003,Nippon India Mutual Fund Equity Fund 4,114.5344
2026-07-13,100003,Nippon India Mutual Fund Equity Fund 4,113.5928
2026-07-14,100003,Nippon India Mutual Fund Equity Fund 4,113.3348
2026-07-15,100003,Nippon India Mutual Fund Equity Fund 4,113.2049
2026-07-16,100003,Nippon India Mutual Fund Equity Fund 4,113.2091
2026-07-17,100003,Nippon India Mutual Fund Equity Fund 4,113.7545
2026-07-20,100003,Nippon India Mutual Fund Equity Fund 4,113.3188
2026-07-21,100003,Nippon India Mutual Fund Equity Fund 4,113.1773
2026-07-22,100003,Nippon India Mutual Fund Equity Fund 4,113.2211
2026-07-23,100003,Nippon India Mutual Fund Equity Fund 4,113.3817
2026-07-24,100003,Nippon India Mutual Fund Equity Fund 4,113.5055
2026-07-27,100003,Nippon India Mutual Fund Equity Fund 4,113.8713
2026-07-28,100003,Nippon India Mutual Fund Equity Fund 4,114.5309
2026-07-29,100003,Nippon India Mutual Fund Equity Fund 4,114.8687
2026-07-30,100003,Nippon India Mutual Fund Equity Fund 4,115.2516
2026-07-31,100003,Nippon India Mutual Fund Equity Fund 4,114.1578
2026-08-03,100003,Nippon India Mutual Fund Equity Fund 4,114.2482
2026-08-04,100003,Nippon India Mutual Fund Equity Fund 4,114.6477
2026-08-05,100003,Nippon India Mutual Fund Equity Fund 4,115.2288
2026-08-06,100003,Nippon India Mutual Fund Equity Fund 4,114.7811
2026-08-07,100003,Nippon India Mutual Fund Equity Fund 4,114.3592
2026-08-10,100003,Nippon India Mutual Fund Equity Fund 4,114.0001
2026-08-11,100003,Nippon India Mutual Fund Equity Fund 4,114.4396
2026-08-12,100003,Nippon India Mutual Fund Equity Fund 4,115.2394
2026-08-13,100003,Nippon India Mutual Fund Equity Fund 4,114.9985
2026-08-14,100003,Nippon India Mutual Fund Equity Fund 4,115.711
2026-08-17,100003,Nippon India Mutual Fund Equity Fund 4,115.8561
2026-08-18,100003,Nippon India Mutual Fund Equity Fund 4,115.8206
2026-08-19,100003,Nippon India Mutual Fund Equity Fund 4,115.7215
2026-08-20,100003,Nippon India Mutual Fund Equity Fund 4,116.3209
2026-08-21,100003,Nippon India Mutual Fund Equity Fund 4,116.6149
2026-08-24,100003,Nippon India Mutual Fund Equity Fund 4,118.3422
2026-08-25,100003,Nippon India Mutual Fund Equity Fund 4,117.7632
2026-08-26,100003,Nippon India Mutual Fund Equity Fund 4,118.2037
2026-08-27,100003,Nippon India Mutual Fund Equity Fund 4,117.8659
2026-08-28,100003,Nippon India Mutual Fund Equity Fund 4,117.2766
2026-08-31,100003,Nippon India Mutual Fund Equity Fund 4,117.3244
2026-09-01,100003,Nippon India Mutual Fund Equity Fund 4,117.4818
2026-09-02,100003,Nippon India Mutual Fund Equity Fund 4,119.6974
2026-09-03,100003,Nippon India Mutual Fund Equity Fund 4,119.6155
2026-09-04,100003,Nippon India Mutual Fund Equity Fund 4,118.8209
2026-09-07,100003,Nippon India Mutual Fund Equity Fund 4,119.0818
2026-09-08,100003,Nippon India Mutual Fund Equity Fund 4,117.5823
2026-09-09,100003,Nippon India Mutual Fund Equity Fund 4,117.5701
2026-09-10,100003,Nippon India Mutual Fund Equity Fund 4,117.638
2026-09-11,100003,Nippon India Mutual Fund Equity Fund 4,118.2828
2026-09-14,100003,Nippon India Mutual Fund Equity Fund 4,119.0646
2026-09-15,100003,Nippon India Mutual Fund Equity Fund 4,118.7436
2026-09-16,100003,Nippon India Mutual Fund Equity Fund 4,118.6875
2026-09-17,100003,Nippon India Mutual Fund Equity Fund 4,118.1712
2026-09-18,100003,Nippon India Mutual Fund Equity Fund 4,117.3878
2026-09-21,100003,Nippon India Mutual Fund Equity Fund 4,117.6728
2026-09-22,100003,Nippon India Mutual Fund Equity Fund 4,116.7848
2026-09-23,100003,Nippon India Mutual Fund Equity Fund 4,116.5354
2026-09-24,100003,Nippon India Mutual Fund Equity Fund 4,115.8603
2026-09-25,100003,Nippon India Mutual Fund Equity Fund 4,116.3167
2026-09-28,100003,Nippon India Mutual Fund Equity Fund 4,117.692
2026-09-29,100003,Nippon India Mutual Fund Equity Fund 4,116.7831
2026-09-30,100003,Nippon India Mutual Fund Equity Fund 4,115.4755
2026-10-01,100003,Nippon India Mutual Fund Equity Fund 4,115.4396
2026-10-02,100003,Nippon India Mutual Fund Equity Fund 4,115.506
2026-10-05,100003,Nippon India Mutual Fund Equity Fund 4,115.7201
2026-10-06,100003,Nippon India Mutual Fund Equity Fund 4,115.4499
2026-10-07,100003,Nippon India Mutual Fund Equity Fund 4,115.3589
2026-10-08,100003,Nippon India Mutual Fund Equity Fund 4,115.6809
2026-10-09,100003,Nippon India Mutual Fund Equity Fund 4,116.4942
2026-10-12,100003,Nippon India Mutual Fund Equity Fund 4,115.115
2026-10-13,100003,Nippon India Mutual Fund Equity Fund 4,114.9022
2026-10-14,100003,Nippon India Mutual Fund Equity Fund 4,115.1117
2026-10-15,100003,Nippon India Mutual Fund Equity Fund 4,114.5009
2026-10-16,100003,Nippon India Mutual Fund Equity Fund 4,115.8041
2026-10-19,100003,Nippon India Mutual Fund Equity Fund 4,115.3957
2026-10-20,100003,Nippon India Mutual Fund Equity Fund 4,115.4206
2026-10-21,100003,Nippon India Mutual Fund Equity Fund 4,115.8798
2026-10-22,100003,Nippon India Mutual Fund Equity Fund 4,115.5034
2026-10-23,100003,Nippon India Mutual Fund Equity Fund 4,114.2148
2026-10-26,100003,Nippon India Mutual Fund Equity Fund 4,113.9608
2026-10-27,100003,Nippon India Mutual Fund Equity Fund 4,114.7541
2026-10-28,100003,Nippon India Mutual Fund Equity Fund 4,114.5652
2026-10-29,100003,Nippon India Mutual Fund Equity Fund 4,114.0089
2026-10-30,100003,Nippon India Mutual Fund Equity Fund 4,114.728
2026-11-02,100003,Nippon India Mutual Fund Equity Fund 4,114.5436
2026-11-03,100003,Nippon India Mutual Fund Equity Fund 4,114.23
2026-11-04,100003,Nippon India Mutual Fund Equity Fund 4,114.3919
2026-11-05,100003,Nippon India Mutual Fund Equity Fund 4,115.0018
2026-11-06,100003,Nippon India Mutual Fund Equity Fund 4,116.782
2026-11-09,100003,Nippon India Mutual Fund Equity Fund 4,117.4462
2026-11-10,100003,Nippon India Mutual Fund Equity Fund 4,118.3602
2026-11-11,100003,Nippon India Mutual Fund Equity Fund 4,118.0393
2026-11-12,100003,Nippon India Mutual Fund Equity Fund 4,117.3327
2026-11-13,100003,Nippon India Mutual Fund Equity Fund 4,117.4347
2026-11-16,100003,Nippon India Mutual Fund Equity Fund 4,117.5699
2026-11-17,100003,Nippon India Mutual Fund Equity Fund 4,116.8271
2026-11-18,100003,Nippon India Mutual Fund Equity Fund 4,116.7537
2026-11-19,100003,Nippon India Mutual Fund Equity Fund 4,117.103
2026-11-20,100003,Nippon India Mutual Fund Equity Fund 4,117.4246
2026-11-23,100003,Nippon India Mutual Fund Equity Fund 4,117.8535
2026-11-24,100003,Nippon India Mutual Fund Equity Fund 4,118.1257
2026-11-25,100003,Nippon India Mutual Fund Equity Fund 4,117.8046
2026-11-26,100003,Nippon India Mutual Fund Equity Fund 4,117.4794
2026-11-27,100003,Nippon India Mutual Fund Equity Fund 4,116.648
2026-11-30,100003,Nippon India Mutual Fund Equity Fund 4,118.0151
2026-12-01,100003,Nippon India Mutual Fund Equity Fund 4,118.0813
2026-12-02,100003,Nippon India Mutual Fund Equity Fund 4,117.9702
2026-12-03,100003,Nippon India Mutual Fund Equity Fund 4,117.3362
2026-12-04,100003,Nippon India Mutual Fund Equity Fund 4,119.5619
2026-12-07,100003,Nippon India Mutual Fund Equity Fund 4,118.8105
2026-12-08,100003,Nippon India Mutual Fund Equity Fund 4,118.5461
2026-12-09,100003,Nippon India Mutual Fund Equity Fund 4,118.9131
2026-12-10,100003,Nippon India Mutual Fund Equity Fund 4,119.4193
2026-12-11,100003,Nippon India Mutual Fund Equity Fund 4,120.1968
2026-12-14,100003,Nippon India Mutual Fund Equity Fund 4,121.6227
2026-12-15,100003,Nippon India Mutual Fund Equity Fund 4,122.0684
2026-12-16,100003,Nippon India Mutual Fund Equity Fund 4,121.3145
2026-12-17,100003,Nippon India Mutual Fund Equity Fund 4,121.1759
2026-12-18,100003,Nippon India Mutual Fund Equity Fund 4,121.4686
2026-12-21,100003,Nippon India Mutual Fund Equity Fund 4,123.109
2026-12-22,100003,Nippon India Mutual Fund Equity Fund 4,122.0836
2026-12-23,100003,Nippon India Mutual Fund Equity Fund 4,123.0666
2026-12-24,100003,Nippon India Mutual Fund Equity Fund 4,123.2647
2026-12-25,100003,Nippon India Mutual Fund Equity Fund 4,123.9739
2026-12-28,100003,Nippon India Mutual Fund Equity Fund 4,123.9533
2026-12-29,100003,Nippon India Mutual Fund Equity Fund 4,123.3545
2026-12-30,100003,Nippon India Mutual Fund Equity Fund 4,123.9968
2026-12-31,100003,Nippon India Mutual Fund Equity Fund 4,124.567
2022-01-03,100004,Axis Mutual Fund Equity Fund 5,31.8426
2022-01-04,100004,Axis Mutual Fund Equity Fund 5,32.1558
2022-01-05,100004,Axis Mutual Fund Equity Fund 5,32.1528
2022-01-06,100004,Axis Mutual Fund Equity Fund 5,31.9597
2022-01-07,100004,Axis Mutual Fund Equity Fund 5,31.4589
2022-01-10,100004,Axis Mutual Fund Equity Fund 5,31.7199
2022-01-11,100004,Axis Mutual Fund Equity Fund 5,31.8567
2022-01-12,100004,Axis Mutual Fund Equity Fund 5,31.5478
2022-01-13,100004,Axis Mutual Fund Equity Fund 5,31.3778
2022-01-14,100004,Axis Mutual Fund Equity Fund 5,31.2315
2022-01-17,100004,Axis Mutual Fund Equity Fund 5,30.7659
2022-01-18,100004,Axis Mutual Fund Equity Fund 5,30.5136
2022-01-19,100004,Axis Mutual Fund Equity Fund 5,30.1661
2022-01-20,100004,Axis Mutual Fund Equity Fund 5,30.0418
